2.34;0.001572
2.35;0.011357
2.36;0.008069
2.37;0.013377
2.38;0.003502
2.39;0.003981
2.4;0.002286
2.41;0.008702
2.42;0.003226
2.43;0.001877
2.44;-0.005205
2.45;-0.000998
2.46;0.005357
2.47;0.021098
2.48;0.004721
2.49;0.003735
2.5;0.006986
2.51;0.000540
2.52;0.010569
2.53;0.012296
2.54;-0.001283
2.55;0.015905
2.56;0.011266
2.57;0.012594
2.58;0.003577
2.59;0.005300
2.6;-0.000497
2.61;0.005411
2.62;0.009034
2.63;0.007767
2.64;0.011697
2.65;-0.005724
2.66;-0.001844
2.67;0.000587
2.68;0.005418
2.69;0.019135
2.7;-0.000945
2.71;0.005521
2.72;-0.004592
2.73;0.009352
2.74;0.015371
2.75;0.005672
2.76;-0.001505
2.77;0.006820
2.78;-0.000990
2.79;0.013396
2.8;0.011657
2.81;0.002788
2.82;0.007442
2.83;0.000286
2.84;0.000252
2.85;-0.006086
2.86;0.005455
2.87;0.008020
2.88;0.012661
2.89;0.004678
2.9;0.009993
2.91;-0.004012
2.92;-0.004060
2.93;-0.001559
2.94;0.015093
2.95;0.003401
2.96;0.002647
2.97;0.000268
2.98;0.001792
2.99;0.002757
3;0.005972
3.01;-0.003108
3.02;0.009470
3.03;0.003312
3.04;0.005909
3.05;-0.000545
3.06;0.021432
3.07;0.011830
3.08;0.006806
3.09;0.010760
3.1;0.020407
3.11;-0.004343
3.12;0.019505
3.13;0.004910
3.14;-0.000191
3.15;0.007044
3.16;0.007775
3.17;0.015956
3.18;0.002746
3.19;0.003631
3.2;0.000946
3.21;0.006634
3.22;-0.002308
3.23;-0.009724
3.24;0.013705
3.25;0.018475
3.26;0.004156
3.27;0.010968
3.28;0.009566
3.29;-0.001023
3.3;-0.006856
3.31;0.005865
3.32;0.004229
3.33;0.009624
3.34;0.004246
3.35;0.012269
3.36;0.010288
3.37;0.021210
3.38;0.012560
3.39;0.012771
3.4;0.009039
3.41;0.006365
3.42;0.004844
3.43;-0.000944
3.44;-0.003728
3.45;0.003352
3.46;0.010681
3.47;0.013138
3.48;0.019928
3.49;-0.000456
3.5;0.001158
3.51;0.005641
3.52;0.013653
3.53;0.006052
3.54;0.004008
3.55;0.001849
3.56;0.002455
3.57;0.001930
3.58;0.004328
3.59;0.004751
3.6;0.002285
3.61;0.018833
3.62;0.006666
3.63;0.018387
3.64;0.008610
3.65;0.010930
3.66;0.004491
3.67;0.004829
3.68;-0.000732
3.69;0.001707
3.7;0.002679
3.71;0.003402
3.72;-0.008660
3.73;-0.003496
3.74;0.000622
3.75;0.000143
3.76;0.005144
3.77;-0.001884
3.78;0.008442
3.79;0.008032
3.8;-0.003008
3.81;-0.000049
3.82;-0.004184
3.83;0.004313
3.84;0.007622
3.85;-0.002831
3.86;0.003305
3.87;0.008624
3.88;-0.013366
3.89;0.002058
3.9;-0.000588
3.91;0.002126
3.92;-0.002742
3.93;0.000695
3.94;0.010736
3.95;0.000695
3.96;0.001585
3.97;0.005985
3.98;-0.005219
3.99;0.010225
4;0.007526
4.01;0.008859
4.02;0.002641
4.03;0.009703
4.04;0.004942
4.05;-0.001275
4.06;-0.006159
4.07;0.014511
4.08;0.009581
4.09;0.003167
4.1;0.010015
4.11;0.016174
4.12;0.017143
4.13;0.005877
4.14;0.002572
4.15;0.000349
4.16;0.005425
4.17;0.006200
4.18;-0.006578
4.19;0.004639
4.2;0.007757
4.21;0.002519
4.22;-0.007199
4.23;0.006723
4.24;0.010013
4.25;0.006308
4.26;0.009468
4.27;0.011740
4.28;0.005410
4.29;0.006096
4.3;0.005933
4.31;0.007048
4.32;-0.001699
4.33;0.018726
4.34;0.011171
4.35;0.013838
4.36;0.006896
4.37;-0.000765
4.38;0.010712
4.39;0.003404
4.4;0.001584
4.41;0.015490
4.42;0.004323
4.43;0.005456
4.44;0.005009
4.45;0.009608
4.46;0.005324
4.47;0.004339
4.48;0.008652
4.49;0.001586
4.5;0.006935
4.51;0.004874
4.52;0.015651
4.53;0.018297
4.54;0.001064
4.55;-0.001037
4.56;0.011929
4.57;0.010803
4.58;0.017237
4.59;0.006970
4.6;-0.000127
4.61;0.016506
4.62;0.011692
4.63;0.008668
4.64;0.007992
4.65;0.000727
4.66;0.011717
4.67;0.007918
4.68;0.005860
4.69;0.000082
4.7;0.000197
4.71;0.001740
4.72;0.003610
4.73;0.016287
4.74;-0.000455
4.75;0.008772
4.76;0.014018
4.77;0.013883
4.78;0.014268
4.79;0.010829
4.8;0.011667
4.81;0.011873
4.82;0.007156
4.83;0.013213
4.84;0.014260
4.85;-0.003048
4.86;0.016682
4.87;0.010260
4.88;0.005337
4.89;0.004914
4.9;-0.008934
4.91;0.006112
4.92;0.008090
4.93;0.013152
4.94;0.000269
4.95;0.003822
4.96;-0.001789
4.97;0.010843
4.98;-0.001186
4.99;0.009784
5;0.014763
5.01;-0.002001
5.02;0.013365
5.03;0.008798
5.04;0.002839
5.05;0.008069
5.06;-0.003023
5.07;0.006943
5.08;0.007795
5.09;0.004821
5.1;0.016627
5.11;0.012373
5.12;0.005713
5.13;0.004417
5.14;-0.000694
5.15;0.012026
5.16;0.010042
5.17;0.009989
5.18;0.001160
5.19;0.003157
5.2;0.002234
5.21;0.009631
5.22;0.003618
5.23;0.001355
5.24;0.007586
5.25;0.000191
5.26;0.011726
5.27;0.008740
5.28;0.003691
5.29;0.018494
5.3;0.015281
5.31;0.012261
5.32;0.005079
5.33;0.007325
5.34;0.008520
5.35;0.002742
5.36;0.004015
5.37;0.013958
5.38;-0.010562
5.39;0.007347
5.4;-0.002548
5.41;-0.002686
5.42;0.010533
5.43;-0.003061
5.44;-0.001820
5.45;-0.002706
5.46;0.001737
5.47;0.000228
5.48;-0.001489
5.49;-0.000781
5.5;-0.001393
5.51;0.004165
5.52;0.005607
5.53;-0.006756
5.54;0.016578
5.55;0.001335
5.56;0.012249
5.57;0.005616
5.58;0.004526
5.59;-0.011386
5.6;0.005857
5.61;0.004867
5.62;0.009060
5.63;0.006001
5.64;0.007164
5.65;0.011196
5.66;0.007796
5.67;0.006415
5.68;-0.001363
5.69;0.011765
5.7;0.016104
5.71;0.002555
5.72;0.005472
5.73;0.001732
5.74;0.003237
5.75;0.005454
5.76;0.008025
5.77;0.010550
5.78;0.013215
5.79;0.004872
5.8;0.011800
5.81;0.011864
5.82;0.000064
5.83;0.005743
5.84;0.000097
5.85;0.007215
5.86;-0.007234
5.87;0.003870
5.88;0.005523
5.89;0.000520
5.9;0.002766
5.91;0.005371
5.92;-0.010267
5.93;0.006192
5.94;0.009466
5.95;0.011090
5.96;-0.001036
5.97;0.013352
5.98;0.011483
5.99;0.009568
6;0.010330
6.01;0.015142
6.02;0.008688
6.03;0.013896
6.04;0.014046
6.05;0.008496
6.06;0.005503
6.07;0.009715
6.08;0.006678
6.09;0.003683
6.1;0.008076
6.11;0.006663
6.12;0.010515
6.13;0.001081
6.14;0.006654
6.15;0.012259
6.16;-0.002055
6.17;0.005973
6.18;0.005527
6.19;0.003592
6.2;0.001178
6.21;-0.003643
6.22;0.016463
6.23;0.000082
6.24;-0.001252
6.25;0.000391
6.26;0.004335
6.27;-0.005675
6.28;0.014182
6.29;0.013636
6.3;0.006856
6.31;0.023579
6.32;0.015900
6.33;0.009940
6.34;0.014682
6.35;0.002380
6.36;0.001692
6.37;0.001966
6.38;0.008470
6.39;0.004960
6.4;-0.006773
6.41;-0.002178
6.42;0.013211
6.43;0.024376
6.44;0.004780
6.45;0.014177
6.46;0.009575
6.47;0.018778
6.48;0.010807
6.49;-0.002802
6.5;0.005976
6.51;0.003304
6.52;-0.000354
6.53;-0.005014
6.54;0.009556
6.55;-0.002180
6.56;0.004289
6.57;0.005307
6.58;0.000294
6.59;0.001149
6.6;-0.012118
6.61;0.007297
6.62;0.012530
6.63;0.013640
6.64;0.005666
6.65;-0.000651
6.66;0.000054
6.67;0.000823
6.68;0.012928
6.69;0.019538
6.7;0.009537
6.71;0.010613
6.72;0.016770
6.73;0.006405
6.74;0.006855
6.75;-0.002052
6.76;0.019453
6.77;0.022815
6.78;0.005303
6.79;0.008138
6.8;-0.011424
6.81;0.011577
6.82;0.016386
6.83;0.003153
6.84;0.000954
6.85;0.016158
6.86;0.010476
6.87;0.005917
6.88;0.010429
6.89;0.005336
6.9;-0.003056
6.91;0.006512
6.92;0.011964
6.93;0.007421
6.94;0.001645
6.95;0.004534
6.96;0.001318
6.97;0.009576
6.98;-0.002099
6.99;0.004898
7;0.013726
7.01;0.012972
7.02;0.036082
7.03;0.003678
7.04;0.011137
7.05;0.001097
7.06;0.014355
7.07;0.006247
7.08;0.002457
7.09;0.007033
7.1;0.003656
7.11;0.019012
7.12;-0.002864
7.13;0.011907
7.14;0.016503
7.15;0.018599
7.16;0.014716
7.17;0.014925
7.18;0.009574
7.19;0.006593
7.2;0.006953
7.21;0.006130
7.22;0.001319
7.23;0.010513
7.24;0.014393
7.25;0.014885
7.26;0.014211
7.27;-0.004465
7.28;0.013885
7.29;0.008997
7.3;0.014405
7.31;0.009432
7.32;0.000979
7.33;0.005023
7.34;0.012137
7.35;0.005455
7.36;0.005758
7.37;0.000613
7.38;0.003508
7.39;0.006762
7.4;0.003228
7.41;0.012030
7.42;0.010540
7.43;0.007815
7.44;-0.014515
7.45;0.004464
7.46;0.005930
7.47;0.008475
7.48;-0.007127
7.49;0.000875
7.5;0.009083
7.51;0.005883
7.52;0.002320
7.53;0.007039
7.54;0.015915
7.55;0.009224
7.56;0.010888
7.57;0.006277
7.58;0.004337
7.59;0.010798
7.6;-0.005057
7.61;0.003217
7.62;0.011141
7.63;0.007964
7.64;0.011725
7.65;0.004774
7.66;-0.010452
7.67;0.005750
7.68;-0.002486
7.69;-0.002895
7.7;-0.004037
7.71;-0.006888
7.72;0.005322
7.73;0.010957
7.74;0.009541
7.75;0.005879
7.76;0.003923
7.77;-0.002431
7.78;0.005267
7.79;0.006862
7.8;0.011885
7.81;0.004067
7.82;0.003802
7.83;0.013326
7.84;-0.000867
7.85;0.010587
7.86;0.005147
7.87;-0.003527
7.88;0.006983
7.89;0.005106
7.9;-0.001866
7.91;0.013715
7.92;0.001108
7.93;0.006387
7.94;-0.000034
7.95;0.008680
7.96;-0.002647
7.97;0.010238
7.98;0.000116
7.99;0.010046
8;0.008413
8.01;0.008978
8.02;0.002931
8.03;0.008901
8.04;0.008627
8.05;0.004548
8.06;0.011767
8.07;0.003370
8.08;0.004804
8.09;0.001919
8.1;0.005946
8.11;0.008595
8.12;0.001326
8.13;0.013247
8.14;-0.000684
8.15;0.015825
8.16;-0.001654
8.17;-0.007809
8.18;0.007981
8.19;0.010202
8.2;0.005274
8.21;0.005945
8.22;-0.003831
8.23;0.015810
8.24;0.020108
8.25;0.007571
8.26;0.010341
8.27;0.022334
8.28;0.006274
8.29;0.009759
8.3;0.010013
8.31;0.003930
8.32;0.009717
8.33;0.002126
8.34;0.005470
8.35;0.007907
8.36;-0.000750
8.37;0.005761
8.38;0.004939
8.39;0.017922
8.4;-0.002342
8.41;0.001536
8.42;0.004329
8.43;0.007614
8.44;0.009321
8.45;0.002817
8.46;0.010209
8.47;0.004745
8.48;-0.001758
8.49;-0.003294
8.5;0.004617
8.51;0.011611
8.52;0.012243
8.53;0.007470
8.54;-0.003356
8.55;0.012656
8.56;0.009002
8.57;-0.004677
8.58;0.011088
8.59;0.005444
8.6;0.001125
8.61;-0.002486
8.62;0.010031
8.63;0.010424
8.64;-0.005878
8.65;-0.008270
8.66;0.011416
8.67;0.010216
8.68;-0.000135
8.69;0.002642
8.7;-0.001280
8.71;0.009643
8.72;0.007441
8.73;0.013310
8.74;0.012342
8.75;0.011585
8.76;0.007913
8.77;0.000336
8.78;0.014359
8.79;-0.007882
8.8;0.003866
8.81;0.005665
8.82;0.010535
8.83;0.004421
8.84;0.001429
8.85;0.009600
8.86;0.009845
8.87;0.009661
8.88;0.001710
8.89;-0.008046
8.9;0.003460
8.91;0.001149
8.92;0.005774
8.93;0.005855
8.94;0.017567
8.95;0.018569
8.96;0.008855
8.97;0.008719
8.98;0.002417
8.99;0.014027
9;0.004607
9.01;0.009674
9.02;0.006624
9.03;0.019288
9.04;0.009411
9.05;0.009391
9.06;-0.005797
9.07;0.010066
9.08;0.002557
9.09;0.013710
9.1;0.008651
9.11;-0.006564
9.12;-0.006896
9.13;0.002153
9.14;0.012233
9.15;0.005816
9.16;-0.005541
9.17;0.007581
9.18;-0.003583
9.19;0.014979
9.2;-0.000301
9.21;0.006009
9.22;0.004247
9.23;0.003942
9.24;0.002271
9.25;-0.008033
9.26;-0.003769
9.27;0.007065
9.28;0.013360
9.29;0.005502
9.3;0.008870
9.31;0.005311
9.32;0.014683
9.33;0.010438
9.34;0.002240
9.35;0.001615
9.36;0.009614
9.37;0.011692
9.38;0.013707
9.39;0.022033
9.4;0.018543
9.41;0.003292
9.42;0.006529
9.43;0.005551
9.44;0.014370
9.45;0.007963
9.46;-0.001901
9.47;0.018269
9.48;0.008931
9.49;0.004494
9.5;-0.006759
9.51;0.009580
9.52;0.012444
9.53;-0.006535
9.54;0.005983
9.55;0.005435
9.56;0.002423
9.57;0.003426
9.58;0.003035
9.59;0.000824
9.6;0.004538
9.61;0.005388
9.62;-0.006241
9.63;-0.001482
9.64;0.008360
9.65;0.009131
9.66;0.000417
9.67;0.014343
9.68;0.006545
9.69;0.001360
9.7;-0.012214
9.71;-0.000979
9.72;0.003703
9.73;0.000062
9.74;0.007807
9.75;0.005929
9.76;0.016269
9.77;0.008473
9.78;0.015053
9.79;-0.002822
9.8;0.020231
9.81;0.019568
9.82;0.013293
9.83;0.013911
9.84;0.008599
9.85;0.003362
9.86;-0.002439
9.87;0.016065
9.88;0.007736
9.89;-0.001424
9.9;0.009549
9.91;0.011864
9.92;0.008006
9.93;-0.001085
9.94;0.015326
9.95;0.002613
9.96;0.010030
9.97;0.002683
9.98;0.012124
9.99;-0.000768
10;0.000657
10.01;0.015206
10.02;0.014445
10.03;0.001132
10.04;0.007001
10.05;0.003956
10.06;0.016894
10.07;0.008664
10.08;0.009150
10.09;0.001215
10.1;0.002792
10.11;0.003418
10.12;0.006904
10.13;0.008135
10.14;0.008160
10.15;-0.001446
10.16;0.005968
10.17;0.010206
10.18;0.017190
10.19;0.007575
10.2;0.003221
10.21;0.007968
10.22;-0.000972
10.23;0.001256
10.24;-0.002598
10.25;-0.002909
10.26;0.012280
10.27;0.003846
10.28;0.008632
10.29;0.001240
10.3;-0.008078
10.31;0.012350
10.32;0.004408
10.33;0.012669
10.34;0.000717
10.35;0.010856
10.36;-0.003656
10.37;0.009388
10.38;0.002395
10.39;0.010724
10.4;0.001191
10.41;0.010577
10.42;0.003967
10.43;0.010262
10.44;0.009224
10.45;0.001423
10.46;-0.009680
10.47;0.004432
10.48;0.012259
10.49;0.007942
10.5;0.008151
10.51;0.000847
10.52;-0.007479
10.53;0.007157
10.54;0.003697
10.55;0.022654
10.56;0.004896
10.57;0.004210
10.58;0.003732
10.59;0.001311
10.6;0.016212
10.61;0.016515
10.62;0.012818
10.63;0.005156
10.64;0.011763
10.65;0.003768
10.66;-0.002257
10.67;0.008758
10.68;0.007733
10.69;0.005023
10.7;0.010892
10.71;-0.000857
10.72;0.006008
10.73;-0.000331
10.74;0.008666
10.75;0.001765
10.76;0.010710
10.77;0.012641
10.78;0.007525
10.79;0.001683
10.8;-0.002751
10.81;0.014603
10.82;0.004677
10.83;0.007432
10.84;0.007072
10.85;-0.001915
10.86;0.004279
10.87;0.002243
10.88;0.005978
10.89;-0.006860
10.9;0.005907
10.91;0.008132
10.92;0.000945
10.93;0.004692
10.94;0.014185
10.95;0.014346
10.96;0.014065
10.97;-0.002655
10.98;0.002571
10.99;0.000166
11;0.009544
11.01;0.000573
11.02;0.001645
11.03;0.012925
11.04;0.002074
11.05;0.002751
11.06;0.017424
11.07;0.003189
11.08;-0.003702
11.09;-0.006891
11.1;-0.002827
11.11;-0.001228
11.12;0.010781
11.13;-0.009857
11.14;0.004269
11.15;0.014694
11.16;0.011876
11.17;-0.002814
11.18;0.014192
11.19;0.011779
11.2;-0.003584
11.21;0.003971
11.22;-0.003480
11.23;-0.000319
11.24;0.005481
11.25;0.010770
11.26;0.002775
11.27;0.016691
11.28;0.001926
11.29;0.012784
11.3;0.009531
11.31;0.013779
11.32;0.002475
11.33;0.017316
11.34;-0.003065
11.35;0.009131
11.36;0.006981
11.37;0.015284
11.38;0.000652
11.39;0.001585
11.4;0.006280
11.41;-0.000505
11.42;0.012691
11.43;0.005032
11.44;0.011762
11.45;0.006867
11.46;-0.004513
11.47;0.008608
11.48;0.004213
11.49;0.004798
11.5;0.010602
11.51;-0.003680
11.52;0.006510
11.53;0.004899
11.54;0.010529
11.55;-0.000383
11.56;0.010513
11.57;0.007705
11.58;0.009498
11.59;0.003827
11.6;0.006468
11.61;0.006423
11.62;0.003371
11.63;0.002129
11.64;0.009503
11.65;0.010023
11.66;0.009295
11.67;0.002857
11.68;0.005498
11.69;0.013721
11.7;0.008553
11.71;0.008112
11.72;0.001031
11.73;0.009692
11.74;-0.001652
11.75;-0.009363
11.76;0.000248
11.77;0.006957
11.78;-0.006635
11.79;-0.001558
11.8;0.010548
11.81;0.008025
11.82;-0.001334
11.83;-0.004636
11.84;-0.004561
11.85;-0.001373
11.86;0.010682
11.87;0.008704
11.88;0.013917
11.89;0.006421
11.9;0.004942
11.91;0.015177
11.92;-0.004634
11.93;-0.004051
11.94;0.001758
11.95;0.016497
11.96;-0.002971
11.97;-0.004368
11.98;0.004131
11.99;0.012289
12;0.013477
12.01;0.011932
12.02;0.002067
12.03;0.004529
12.04;-0.004006
12.05;-0.003857
12.06;0.005648
12.07;-0.004920
12.08;0.010564
12.09;0.005767
12.1;0.019844
12.11;0.008678
12.12;0.003063
12.13;0.012373
12.14;0.001790
12.15;0.009229
12.16;0.009711
12.17;0.020226
12.18;0.011962
12.19;0.016978
12.2;0.013983
12.21;0.008977
12.22;0.003336
12.23;0.004110
12.24;0.010116
12.25;0.005612
12.26;0.012462
12.27;0.004490
12.28;0.001154
12.29;0.006479
12.3;0.020865
12.31;0.011944
12.32;0.001289
12.33;0.011776
12.34;0.000921
12.35;0.002123
12.36;-0.007978
12.37;-0.004136
12.38;0.003848
12.39;0.006856
12.4;0.009393
12.41;0.007033
12.42;0.002340
12.43;0.009787
12.44;0.008861
12.45;0.001663
12.46;0.013012
12.47;-0.003217
12.48;0.018190
12.49;0.006042
12.5;0.008675
12.51;0.007239
12.52;-0.002060
12.53;0.004931
12.54;0.015405
12.55;0.011066
12.56;0.007962
12.57;0.004328
12.58;0.015364
12.59;0.002581
12.6;0.000356
12.61;0.005155
12.62;0.003769
12.63;0.002586
12.64;0.013669
12.65;0.007916
12.66;0.002707
12.67;0.004401
12.68;-0.006584
12.69;0.009952
12.7;-0.003197
12.71;0.003630
12.72;0.015193
12.73;0.016784
12.74;0.010750
12.75;-0.004864
12.76;0.010341
12.77;0.004050
12.78;0.006175
12.79;-0.000312
12.8;-0.000442
12.81;0.009104
12.82;0.009276
12.83;0.007604
12.84;0.009220
12.85;0.020494
12.86;0.012187
12.87;-0.003974
12.88;0.009328
12.89;0.004993
12.9;0.011347
12.91;0.000227
12.92;0.002279
12.93;-0.000705
12.94;0.010952
12.95;-0.003565
12.96;0.001854
12.97;-0.008308
12.98;0.005818
12.99;0.001194
13;0.002410
13.01;0.010138
13.02;0.003744
13.03;0.013808
13.04;0.006854
13.05;0.000060
13.06;0.007791
13.07;0.011802
13.08;0.005917
13.09;-0.004660
13.1;-0.004015
13.11;0.006754
13.12;-0.004187
13.13;0.001840
13.14;0.010369
13.15;0.013977
13.16;0.012865
13.17;0.010200
13.18;0.010920
13.19;0.005562
13.2;0.019016
13.21;0.010673
13.22;0.019162
13.23;0.004889
13.24;0.010455
13.25;0.014599
13.26;0.012424
13.27;0.001397
13.28;-0.006287
13.29;-0.001439
13.3;0.008885
13.31;0.007923
13.32;-0.008801
13.33;-0.002878
13.34;0.010650
13.35;-0.004638
13.36;0.000588
13.37;-0.001766
13.38;0.001270
13.39;0.018010
13.4;0.013250
13.41;0.001303
13.42;0.003968
13.43;0.000391
13.44;0.007474
13.45;0.010806
13.46;0.001766
13.47;0.005362
13.48;-0.001924
13.49;-0.002889
13.5;0.010492
13.51;-0.000050
13.52;0.001363
13.53;-0.006652
13.54;0.005973
13.55;0.012623
13.56;0.007033
13.57;-0.002792
13.58;0.012669
13.59;0.010267
13.6;0.019171
13.61;0.011677
13.62;0.002876
13.63;0.005305
13.64;0.032122
13.65;0.007593
13.66;0.018133
13.67;0.012726
13.68;0.009776
13.69;0.020640
13.7;0.014124
13.71;0.013110
13.72;0.011228
13.73;0.000549
13.74;0.008264
13.75;0.004859
13.76;-0.002370
13.77;0.014954
13.78;0.013103
13.79;0.013218
13.8;0.011710
13.81;0.015241
13.82;0.010481
13.83;0.006933
13.84;0.006299
13.85;0.009772
13.86;0.016012
13.87;0.009567
13.88;0.013782
13.89;0.004249
13.9;0.005002
13.91;0.001196
13.92;0.003718
13.93;0.006954
13.94;0.006348
13.95;0.002779
13.96;0.013903
13.97;-0.003846
13.98;0.003031
13.99;0.003842
14;0.010631
14.01;0.011708
14.02;0.006691
14.03;0.006036
14.04;-0.001332
14.05;0.006411
14.06;0.001402
14.07;-0.007345
14.08;-0.005452
14.09;0.015543
14.1;-0.000899
14.11;0.010502
14.12;0.000239
14.13;0.011059
14.14;0.004900
14.15;0.003338
14.16;0.011065
14.17;0.002124
14.18;0.007216
14.19;0.013606
14.2;0.002819
14.21;0.001256
14.22;0.006389
14.23;0.007365
14.24;0.009710
14.25;0.000520
14.26;0.006816
14.27;0.002343
14.28;0.008935
14.29;0.008445
14.3;0.012933
14.31;0.009568
14.32;0.007903
14.33;0.004455
14.34;0.010062
14.35;0.019056
14.36;0.013773
14.37;0.006878
14.38;0.010544
14.39;0.007914
14.4;0.009539
14.41;0.002275
14.42;0.006541
14.43;-0.000010
14.44;0.023799
14.45;0.014024
14.46;-0.003062
14.47;0.001148
14.48;0.016431
14.49;0.007160
14.5;0.000653
14.51;0.001096
14.52;0.009419
14.53;-0.001987
14.54;0.011489
14.55;0.007253
14.56;0.012270
14.57;0.005006
14.58;0.004412
14.59;0.010395
14.6;0.008297
14.61;0.005438
14.62;0.019044
14.63;0.001771
14.64;0.003967
14.65;0.012909
14.66;0.009582
14.67;0.013337
14.68;0.013132
14.69;0.011811
14.7;-0.007909
14.71;0.003779
14.72;0.001418
14.73;-0.001065
14.74;-0.001578
14.75;0.001343
14.76;-0.006343
14.77;0.002638
14.78;-0.009614
14.79;0.005377
14.8;0.009054
14.81;0.001069
14.82;0.009600
14.83;0.013872
14.84;-0.004560
14.85;0.006682
14.86;0.001765
14.87;-0.000744
14.88;0.001243
14.89;0.005675
14.9;0.000599
14.91;0.000843
14.92;0.012837
14.93;-0.000443
14.94;0.002043
14.95;0.009551
14.96;0.022766
14.97;0.011027
14.98;0.011696
14.99;0.009249
15;0.006570
15.01;0.002262
15.02;0.002358
15.03;0.011940
15.04;0.011718
15.05;0.016355
15.06;0.025896
15.07;0.014113
15.08;-0.001907
15.09;0.005298
15.1;0.008634
15.11;0.012197
15.12;0.012165
15.13;0.009016
15.14;-0.007327
15.15;0.001585
15.16;0.003690
15.17;0.010318
15.18;0.005842
15.19;0.010285
15.2;0.006617
15.21;0.013683
15.22;0.002747
15.23;0.010316
15.24;0.016386
15.25;0.008952
15.26;0.004610
15.27;0.003834
15.28;0.002437
